Ht0SfXXVeAQ,290.0,300.0," /m/01hnzm,/m/04rlf"
Hy3epQHuTis,30.0,40.0, /m/07yv9
I0cp1SlHt3c,60.0,70.0," /m/012f08,/m/012ndj,/m/03kmc9,/m/07r04,/m/07yv9"
I2ggIHVTgjs,550.0,560.0, /m/0fd3y
I9-8EaLPn3c,30.0,40.0, /m/09x0r
INiyE-jIOZ8,30.0,40.0, /m/09x0r
IOyTy77vqKY,20.0,30.0," /m/04rlf,/m/0glt670,/m/0mkg"
ITL7O71kiss,30.0,40.0, /m/09x0r
IWS-hbT01D0,550.0,560.0," /m/04rlf,/m/04szw,/m/0l14_3"
IWXwY3Up09c,470.0,480.0," /m/04rlf,/m/0llzx"
IWzMXkGCOjw,150.0,160.0," /m/07yv9,/m/0cmf2"
IZjp4g5t_vo,170.0,180.0, /m/04rlf
I_r7JoVflkI,30.0,40.0," /m/026t6,/m/02hnl,/m/04rlf,/m/04szw,/m/0bm02"
IdM1IzbJOxc,6.0,16.0," /m/07yv9,/m/09ct_"
IiAOcmmE67Y,30.0,40.0," /m/04rlf,/m/04szw,/m/07y_7"
Ijhr42xyF58,50.0,60.0," /m/09x0r,/t/dd00128"
Ik9zG10n-wI,30.0,40.0," /m/07yv9,/m/0k4j"
Ivr-ruD7WX0,30.0,40.0, /m/09x0r
J60B0GX-Zro,21.0,31.0," /m/04rlf,/m/09x0r"
J9dmpIm87bs,370.0,380.0," /m/09x0r,/t/dd00125"
JAkzZWfZiOM,30.0,40.0, /m/04rlf
JDripDCSd-I,30.0,40.0, /m/09x0r
JMu5ggItXAI,130.0,140.0," /m/02sgy,/m/04rlf,/m/06ncr"
JTDe2G1VAx4,110.0,120.0," /m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
J_ty6b0izEU,10.0,20.0, /m/04rlf
JbWVZd_9LFM,10.0,20.0," /m/04rlf,/m/0glt670"
JdMKBPQJNYE,30.0,40.0, /m/09x0r
Je51EgykRSw,30.0,40.0, /m/04rlf
JgPDTQqQcng,30.0,40.0," /m/04rlf,/m/04szw,/m/07y_7,/m/09x0r"
Jhqvv9VKFkk,10.0,20.0, /m/09x0r
JlYvXIxjsLg,10.0,20.0," /m/09x0r,/t/dd00126"
JuInhtrb6dI,30.0,40.0, /m/09x0r
K-TjW8HcSU4,370.0,380.0," /m/01lyv,/m/04rlf,/m/09x0r,/m/0gg8l"
K-eK29FVk70,170.0,180.0," /m/04rlf,/m/04szw,/m/0l14j_"
K-yISV938AI,180.0,190.0, /m/09x0r
KBiLTBeABsQ,50.0,60.0," /m/02cjck,/m/03lty,/m/04rlf,/m/06by7"
KDaxCJRI5bw,30.0,40.0," /m/04rlf,/m/09x0r"
KG31eTTgi14,230.0,240.0, /m/09x0r
KHqamCekYYY,30.0,40.0," /m/0164x2,/m/04rlf,/m/0g293,/m/0glt670"
KIwpB_tdegY,30.0,40.0," /m/04rlf,/m/09x0r"
KNyQHL9LGJ0,290.0,300.0," /m/02fxyj,/m/04rlf"
KS121ChsDfY,17.0,27.0, /m/09x0r
KSXtTpc4-BY,30.0,40.0," /m/0912c9,/m/09x0r,/t/dd00125"
KSgr62g_1G4,0.0,10.0," /m/04rlf,/m/09x0r"
KZzRkFsUvsM,30.0,40.0," /m/01v1d8,/m/04rlf"
Kc8RfkDSbfE,0.0,10.0," /m/07yv9,/m/0k5j"
Kg31govcaEU,30.0,40.0," /m/02p0sh1,/m/04rlf,/m/04rzd"
KkK8GVYY2Fg,30.0,40.0," /m/04rlf,/m/04szw,/m/07y_7"
Kl1TWLjHBVY,30.0,40.0," /m/04rlf,/m/09x0r"
Kl2c_-L9ga8,90.0,100.0, /m/018w8
KmvXmIcU0x0,60.0,70.0," /m/015lz1,/m/04rlf"
KqGvfZPETjo,30.0,40.0, /m/09x0r
KqinredHpxI,30.0,40.0, /m/04rlf
KwbdqifR5uE,0.0,10.0," /m/0342h,/m/04rlf,/m/04szw,/m/07xzm,/m/0fx80y"
L1N2XMgiN1I,100.0,110.0," /m/03vt0,/m/04rlf"
L2NJDMXdC3Y,60.0,70.0," /m/04rlf,/m/09x0r"
L4LOezqCmc8,10.0,20.0, /m/04rlf
L8B7pMHhDd8,30.0,40.0," /m/04rlf,/m/0h0rv,/t/dd00129"
LAnLq0qql2o,180.0,190.0," /m/04rlf,/m/04szw,/m/085jw"
LBP1oP3BDBE,4.0,14.0," /m/07pjjrj,/m/09x0r"
LDokNRYtkTc,30.0,40.0, /m/09x0r
LEX93L9I6uI,190.0,200.0," /m/012f08,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
LExyhobvpxg,6.0,16.0, /m/09x0r
LF7z1OEF8Ec,20.0,30.0," /m/07yv9,/t/dd00065"
LFy8oP0g1cM,30.0,40.0," /m/04rlf,/m/09x0r"
LJ0sLxl4y3s,30.0,40.0, /m/09x0r
LJxDfpGmA1Q,180.0,190.0," /m/01rd7k,/m/025rv6n,/m/07svc2k"
LPHUqbB7N2c,30.0,40.0," /m/04rlf,/t/dd00003"
LQ8wGv7Kb14,30.0,40.0, /m/09x0r
LTKOJeggc1w,280.0,290.0," /m/03q5t,/m/04rlf"
LUGWSXsPh_U,30.0,40.0," /m/04rlf,/m/04szw,/m/07y_7"
LXb7bIrNGXo,60.0,70.0, /m/04rlf
LY2hgdCet3I,70.0,80.0," /m/015lz1,/m/04rlf,/m/064t9"
LYmdmOQwHL4,400.0,410.0, /m/09x0r
LZ1sOkGCGcM,30.0,40.0," /m/015p6,/m/09x0r"
L_tPeeMCxHI,260.0,270.0," /m/026t6,/m/04rlf,/m/04szw,/m/09x0r,/m/0ggq0m"
LaNIkU45zPQ,30.0,40.0, /m/04rlf
Lg5wUuKjnXc,30.0,40.0, /m/09x0r
LhNGkAuoW1E,100.0,110.0," /m/04rlf,/m/04szw,/m/09x0r"
LhsnmpK0xkQ,490.0,500.0," /m/09x0r,/t/dd00125"
Lm0WAaoBebc,240.0,250.0," /m/015lz1,/t/dd00004"
Lme-eegUWsU,0.0,10.0," /m/04rlf,/m/08p9q4"
Lo-V5knwm80,30.0,40.0, /m/09x0r
LpGEeO8S4lo,30.0,40.0, /m/09x0r
LzsObE_dBS4,60.0,70.0," /m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
LzsOrnTxr-0,200.0,210.0," /m/07yv9,/m/0k4j"
M0wMTR-jiiU,23.0,33.0, /m/04rlf
M6zeVMIcC30,27.0,37.0," /m/04rlf,/m/09x0r"
M8a7DAniBpw,410.0,420.0," /m/07k1x,/m/09x0r"
MByselXPAY0,30.0,40.0," /m/04rlf,/m/04szw,/m/07y_7,/m/09x0r"
MCMRQbGNXzo,30.0,40.0," /m/04rlf,/m/09x0r"
MDSenuxBZZY,30.0,40.0, /m/09x0r
MFEAViQ3CFA,1.0,11.0, /m/09x0r
MGr31o66tTc,550.0,560.0," /m/03_d0,/m/04rlf"
MH8Y1IiD9nc,0.0,10.0, /m/04rlf
MOV1oBlyYpU,160.0,170.0," /m/015p6,/m/09x0r"
MQMLVZxskFM,30.0,40.0, /m/04rlf
MT3411skmhw,30.0,40.0, /m/09x0r
MVVVffbN-yw,30.0,40.0," /m/015p6,/m/0h0rv,/t/dd00128"
MZQvBsNTb7g,30.0,40.0," /m/03m9d0z,/t/dd00092"
MicBBBhAE7g,0.0,8.0," /m/04rlf,/m/09x0r"
MmQfqonU3FM,14.0,24.0," /m/04rlf,/m/09x0r"
MnerL5WBB2M,20.0,30.0, /m/09x0r
MwEBnn4jbBc,30.0,40.0," /m/04rlf,/m/09x0r"
NJRXA7FJfCk,360.0,370.0," /m/04rlf,/m/07qfr4h,/m/09x0r,/t/dd00126"
NRt7o226pQY,240.0,250.0, /m/03w41f
NRtfBEL2rwA,30.0,40.0," /m/04rlf,/m/05pd6"
NShSpm_7ywE,160.0,170.0," /m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
NUMnPxvgfDg,570.0,580.0," /m/06bz3,/m/09x0r"
NWZNlakWtlA,5.0,15.0," /m/01yrx,/m/068hy,/m/07qrkrw"
NaPlpRLAqAE,440.0,450.0," /m/02lkt,/m/04rlf,/m/08cyft"
NakoNeEw_AA,0.0,10.0, /m/07yv9
NlNMgLlnjPA,510.0,520.0," /m/0dwsp,/m/0dwtp,/m/0j45pbj"
NsMXzxAq9QA,490.0,500.0," /m/03qtwd,/m/04rlf,/m/09x0r"
Nva3UCKGuco,60.0,70.0, /m/05kq4
O-oJUa8wV5I,30.0,40.0, /m/09x0r
O1D8y3e_cKs,30.0,40.0, /m/04rlf
O6zwJByY7Rs,30.0,40.0, /m/09x0r
OAIeEamwwYY,15.0,25.0, /m/09x0r
OAkqJu29-9g,30.0,40.0, /m/04rlf
OHJDtmjrCYM,250.0,260.0, /m/032s66
OIHodfmMkQE,90.0,100.0," /m/09x0r,/t/dd00125"
OcuZ5WAKogY,25.0,35.0, /m/09x0r
OjIHN7DlaKU,24.0,34.0, /m/09x0r
OkM1AM81Nhs,30.0,40.0, /m/09x0r
OlyZvrGzq5c,29.0,39.0, /m/09x0r
OvNCZpUyKwM,510.0,520.0, /m/0316dw
P0piYeg4R2Q,510.0,520.0, /m/026z9
PA0Lk-3heOI,50.0,60.0," /m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
PFXjYR_X4rw,28.0,38.0, /m/09x0r
PGs1rdDgqVY,80.0,90.0, /m/09x0r
PXnzhGJctVA,160.0,170.0," /m/04rlf,/m/09x0r,/t/dd00127"
P_L61DULUWo,230.0,240.0, /m/09x0r
PddI5buFpVQ,520.0,530.0, /m/09x0r
PeJqJfek9xw,210.0,220.0," /m/015lz1,/m/04rlf,/m/064t9"
PgUTGgpU1cs,10.0,20.0, /m/07pb8fc
Q0HlWgc2JDQ,150.0,160.0," /m/03_d0,/m/04rlf,/m/04szw,/m/07c6l"
QJnuahHTARg,9.0,19.0," /m/014zdl,/m/07pxg6y"
QaQ4K3eRAcI,0.0,10.0," /m/04rlf,/m/07c6l"
Qb04wAv0c_4,270.0,280.0, /m/09x0r
QcGpyXhIENI,80.0,90.0," /m/02p3nc,/m/02zsn,/m/09x0r"
QdmFkhWo7FY,30.0,40.0," /m/04rlf,/m/09x0r"
Qe3ieoYnCHk,30.0,40.0," /m/04rlf,/m/09x0r"
QeDxVI44Iig,30.0,40.0, /m/09x0r
QfILH7zmFxk,290.0,300.0," /m/07pzfmf,/m/09x0r"
Qs0_QTTXrw0,90.0,100.0," /m/04rlf,/m/06cqb"
QtGBWv2fJCg,30.0,40.0, /m/09x0r
Qw_GUzotJCE,200.0,210.0," /m/0l7xg,/t/dd00077"
Qy2uQpgmrS8,30.0,40.0, /m/07rgkc5
QzjKKPtTgo8,230.0,240.0," /m/01j3sz,/m/09x0r,/m/0lyf6"
RCFIwSx-nPs,30.0,40.0," /m/01c194,/m/04rlf"
RDY5yTpq4Ys,30.0,40.0," /m/04rlf,/m/09x0r"
RNBoH2LHQEM,370.0,380.0, /m/028ght
RO1BFNiFSnA,30.0,40.0," /m/04rlf,/m/09x0r"
ROs9tgfnIZA,220.0,230.0," /m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y"
RR3793KAltA,5.0,15.0, /m/09x0r
RTvIONM3rO8,140.0,150.0," /m/019jd,/m/05kq4,/m/07yv9,/m/09x0r,/m/0hsrw"
RgDZX9stlMs,30.0,40.0, /m/09x0r
Rk2WE9gLCpA,120.0,130.0," /m/01jwx6,/m/02mk9,/m/07yv9,/m/0k4j"
RlAKG2EAsMY,30.0,40.0, /m/09x0r
RlQVos96EQU,400.0,410.0," /m/04rlf,/m/0l14qv"
RqGuF1G32dI,20.0,30.0, /m/01wy6
RxR7C_sRPcM,110.0,120.0, /m/05lls
S4r1lRHFQzk,30.0,40.0, /m/09x0r
S53-j0--rww,280.0,290.0," /m/04rlf,/t/dd00125"
SGU--Mw-_-c,30.0,40.0," /m/04rlf,/m/09x0r"
SJws8LT72OA,550.0,560.0, /m/03w41f
SVT3K6WAO5I,30.0,40.0, /m/09x0r
S_mYYouiX9A,24.0,34.0, /m/012ndj
SfIVIXt5Rbw,30.0,40.0," /m/04rlf,/m/07sbbz2"
SfWXqu_Nb0Y,50.0,60.0," /m/02mscn,/m/04rlf"
ShEWQR7G0ww,30.0,40.0, /m/04rlf
Si-z9L7mUeE,30.0,40.0," /m/09x0r,/m/0jbk"
Solxy78SyqY,140.0,150.0, /m/09x0r
SutAIgEZh0s,50.0,60.0, /m/04rlf
SwMmb9ubses,140.0,150.0," /m/04rlf,/m/0g293,/t/dd00003"
Sz33j6DcsxQ,30.0,40.0, /m/09x0r
T0Ra4vjM7dY,40.0,50.0, /m/04rlf
T45200i_RHg,110.0,120.0, /m/06bxc
TBq-UUxzwgM,30.0,40.0," /m/04rlf,/t/dd00128"
TCuCfXuA3tg,150.0,160.0, /m/0ytgt
TFC1byUVX5w,130.0,140.0, /m/09x0r
TSJhp0tdyGQ,200.0,210.0," /m/04rlf,/m/07y_7"
TTgg982ZTlc,60.0,70.0," /m/06mb1,/m/07r10fb,/t/dd00038"
TYLIZ_UKPuw,21.0,31.0," /m/04rlf,/m/09x0r"
TcX1HNe_6k8,230.0,240.0," /m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r"
Temj3FiAtWY,90.0,100.0," /m/04_sv,/m/07yv9,/m/09x0r"
Tg1OqJzJSno,30.0,40.0," /m/04rlf,/m/09x0r"
TgGTt2Xn5cc,50.0,60.0," /m/09x0r,/t/dd00126"
TljBepg9zSk,10.0,20.0," /m/04rlf,/t/dd00125"
TvqFdr9uW2k,30.0,40.0," /m/02lkt,/m/04rlf,/m/07s72n"
U-4TwMaLUQA,510.0,520.0, /m/09x0r
U-s8ozLPy0o,510.0,520.0," /m/04rlf,/m/09x0r,/t/dd00125"
U59riBKleJ8,110.0,120.0," /m/06wzb,/m/07k1x,/m/09x0r"
UG9VLDxp-7w,50.0,60.0," /m/04rlf,/m/09x0r,/t/dd00126"
UJtX8YYYEE0,50.0,60.0," /m/04rlf,/m/064t9"
UP6bvxN88YQ,30.0,40.0, /m/09x0r
URujHMNpHJQ,580.0,590.0," /m/09x0r,/t/dd00125"
UXRKoc5WbTg,30.0,40.0, /m/09x0r
UZ2nImdpWjU,30.0,40.0," /m/02lkt,/m/04rlf,/m/07gxw,/m/09x0r"
Uo5FdYLeH7c,30.0,40.0, /m/09x0r
UpAmhAiULKk,150.0,160.0," /m/04rlf,/m/05rwpb"
UpsMlPzG0lM,30.0,40.0, /m/09x0r
UqHjF_x3K5c,30.0,40.0," /m/019jd,/m/07yv9,/m/09x0r"
V5vNr2658Ls,30.0,40.0, /m/04rlf
V8lRO1wjJ2k,30.0,40.0, /m/09x0r
VA8dmUe50DY,530.0,540.0, /m/04rlf
VBcUvEeuoH0,30.0,40.0, /m/09x0r
VDcKk_ZAvhU,120.0,130.0," /m/02v2lh,/m/04rlf"
VF39m6MuYJg,30.0,40.0, /m/04rlf
VG-ieVPPzvg,30.0,40.0, /m/09x0r
VYWyptJ_Jrg,0.0,10.0," /m/0199g,/m/07yv9"
VjkWk10Ejlo,30.0,40.0, /m/04rlf
VoLKaltr5Nc,10.0,20.0," /m/0dwsp,/m/0dwtp,/m/0j45pbj"
W0_YeFYWGgI,260.0,270.0," /m/01m2v,/m/0316dw,/m/09x0r"
W7MsEhTnIRg,30.0,40.0," /m/04rlf,/m/09x0r"
W955aowetqM,30.0,40.0," /m/02bxd,/m/04rlf"
WDYHKUU84pA,30.0,40.0," /m/04rlf,/m/09x0r"
WEx2UgYzAiA,30.0,40.0," /m/04rlf,/m/09x0r"
WHlCuIy6qHI,30.0,40.0, /m/09x0r
WIOwFTr-6hA,30.0,40.0," /m/04rlf,/m/09x0r"
WIq9L_j4i5g,30.0,40.0, /m/09x0r
WJGWgWlmNE0,30.0,40.0, /m/09x0r
WJn-KPB85E0,180.0,190.0," /m/01z7dr,/m/04rlf"
WNtE9AvBOKg,560.0,570.0," /m/04rlf,/m/04rzd,/m/04szw,/m/07y_7,/m/09x0r,/m/0l14_3"
WRXgDVkmTm0,30.0,40.0," /m/04rlf,/m/09x0r"
WTRshwUjOHI,28.0,38.0, /m/09x0r
W_KQlznGoVM,30.0,40.0," /m/04rlf,/m/09x0r"
Wl3st42JaiA,19.0,29.0, /m/09x0r
Wm3FLebap-Q,26.0,36.0, /m/04rlf
WmNFnpuxEV4,30.0,40.0," /m/085jw,/m/0l14l2"
WnS3T9w1A98,330.0,340.0, /t/dd00126
Wpv4dYVZz5g,30.0,40.0, /m/04rlf
WqJBme-HfTo,300.0,310.0," /m/028v0c,/m/04rlf"
WrK6Rp0qk4k,30.0,40.0, /m/04rlf
WwGqSuRV4oE,30.0,40.0, /m/04rlf
X8jfo8Y4IJs,30.0,40.0," /m/07r04,/m/07yv9"
XJ--Y_BJMyE,6.0,16.0, /m/04rlf
XKx8L45VuC0,150.0,160.0," /m/09x0r,/t/dd00125"
XMcoojF5za8,30.0,40.0, /m/09x0r
XQoLtCFZG-c,160.0,170.0," /m/07pb8fc,/m/07yv9,/m/09x0r"
XWnL-3jEP5M,160.0,170.0, /m/04rlf
XZltFgiGKWA,320.0,330.0, /m/02x984l
XaKmO1TRo30,30.0,40.0, /m/09x0r
Xaukt-swd04,0.0,10.0," /m/06_y0by,/t/dd00129"
Xc67w2TM0mY,530.0,540.0," /m/02zsn,/m/04rlf,/m/09x0r"
Xcy9BvzTixw,30.0,40.0, /m/09x0r
XgLoQZsGVb4,30.0,40.0, /m/09x0r
XnHet_p8JWs,30.0,40.0, /m/07k1x
XrpAkwKXhtY,30.0,40.0, /m/04rlf
Xs6SYwslWp8,30.0,40.0, /m/04rlf
Xt85C76m6fQ,30.0,40.0," /m/06wzb,/m/07rjwbb"
XvXAglusPi4,30.0,40.0," /m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
Y1S_xJdJ0bo,30.0,40.0, /m/09x0r
Y4aESFgkfPs,24.0,34.0," /m/07q2z82,/m/07yv9,/m/0k4j"
Y8JGayRhriI,70.0,80.0, /m/0ch8v
YCYhBrjPemc,30.0,40.0, /m/04rlf
YHc5qgYhymY,30.0,40.0, /m/09x0r
YKjA_fmAn4I,170.0,180.0, /m/04rlf
YLCashOWbuw,80.0,90.0," /m/015lz1,/m/04rlf,/m/06bxc,/m/06cqb,/m/074ft,/m/0glt670"
YLb9P4Xn9I0,110.0,120.0," /m/04rlf,/m/0glt670"
YNpKYSpyjgw,410.0,420.0," /m/01m2v,/m/0316dw,/m/09x0r"
YSdkQUFLtXc,30.0,40.0, /m/09x0r
Ya4RCgyVjRc,280.0,290.0," /m/09x0r,/t/dd00125"
YbNMY7QtiTw,21.0,31.0, /m/09x0r
Yc0xCirf-M0,20.0,30.0," /m/04rlf,/m/05pd6,/m/0ggq0m"
Yc8xR1Q-Lo4,30.0,40.0," /m/04rlf,/m/09x0r,/m/0c1dj"
YkPK65E03Rg,30.0,40.0, /m/04rlf
YlwxbqtJST4,13.0,23.0, /m/04rlf
YmFKIr7gN4I,30.0,40.0, /m/04rlf
Ym_e57HJVjw,490.0,500.0, /m/02zsn
Yn-0m90cYmM,30.0,40.0," /m/04rlf,/m/05148p4,/m/05r5c"
Yv8fO3OiNEE,21.0,31.0," /m/04rlf,/m/09x0r"
YxWpBHBT-ig,180.0,190.0," /m/04_sv,/m/07yv9"
Z3YaJ9Vi4lY,160.0,170.0, /m/01kcd
Z8-M0T4UTWQ,30.0,40.0," /m/026t6,/m/0l14md"
Z8TCs2qad5w,10.0,20.0," /m/015lz1,/m/04rlf,/m/06j6l,/m/09x0r"
ZAWtuQrbKEQ,30.0,40.0," /m/04rlf,/m/09x0r"
ZImLHpVxmWE,22.0,32.0, /m/09x0r
ZJyYR6r7WiQ,570.0,580.0, /m/09x0r
ZM3ZqS685xQ,30.0,40.0, /m/0jbk
ZMYsle_r9bE,30.0,40.0, /m/04rlf
ZNodWpxjVwY,180.0,190.0, /m/04rlf
ZWa4kAUyzko,30.0,40.0, /m/09x0r
Zex4aGdyLQ8,30.0,40.0," /m/04rlf,/m/09x0r"
ZyzBNRgXwOs,390.0,400.0," /m/04rlf,/m/09x0r"
ZzJeqYHJpWQ,30.0,40.0," /m/09x0r,/t/dd00126"
_0rkdxyFKkY,60.0,70.0," /m/03m9d0z,/t/dd00092"
_ArrxY0-yiY,140.0,150.0," /m/026z9,/m/02lkt,/m/03mb9,/m/04rlf"
_EJA_Zi5nB0,30.0,40.0, /m/09x0r
_QYG5_dkfG4,60.0,70.0," /m/04_sv,/m/07yv9"
_WzUkiwRNV4,310.0,320.0," /m/09x0r,/t/dd00129"
_Y9T9ilHxO8,30.0,40.0," /m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y,/m/0l14_3"
_d1zlTyj0ss,30.0,40.0," /m/056ks2,/m/07yv9,/m/09x0r"
_gRWau7O1Ig,30.0,40.0, /m/09x0r
_gV4VL_IJsc,160.0,170.0," /m/04rlf,/m/06ncr"
_iE-fmJCyG4,30.0,40.0," /m/04rlf,/m/09x0r"
_mrLlLorgFs,100.0,110.0, /m/09x0r
_my80ghG9_U,100.0,110.0," /m/015lz1,/m/04rlf"
_qMRG5DRXgI,80.0,90.0," /m/0283d,/m/02lkt,/m/04rlf"
_vrj7xAGCUM,30.0,40.0, /m/09x0r
_vtn40psCfg,30.0,40.0, /m/09x0r
_xdt8FPx4cg,0.0,10.0, /m/02v2lh
_yTz5jPgiQY,30.0,40.0," /m/04rlf,/m/09x0r"
a4Dc-ScKE9A,30.0,40.0," /m/02lkt,/m/04rlf"
a97-k7HewwY,110.0,120.0," /m/013y1f,/m/03gvt"
aBLrgaBTwuI,30.0,40.0," /m/04rlf,/m/04szw,/m/07y_7"
aCODELsMjGA,0.0,10.0," /m/04rlf,/t/dd00036"
aIPMuLzzjSk,140.0,150.0," /m/01jt3m,/m/0838f"
aIV-Zu6USuk,30.0,40.0, /m/04rlf
a_uDo1weQlI,80.0,90.0," /m/04rlf,/t/dd00035"
aaY5MBN6FiE,20.0,30.0," /m/04rlf,/m/07r_k2n,/m/09x0r"
afPTHL5jj90,30.0,40.0," /m/01c194,/m/04rlf"
ahKDgAhsxek,370.0,380.0," /m/02jz0l,/m/0838f,/m/09x0r"
akb4U2pH6oQ,60.0,70.0," /m/04rlf,/m/0y4f8"
amj2aP3v0Ac,20.0,30.0, /m/04rlf
an0Ir2YF40o,130.0,140.0, /m/09x0r
anJx3ClXZ1w,30.0,40.0, /m/04rlf
aoM_Jiina_8,30.0,40.0, /m/09x0r
asp3PeO2zho,20.0,30.0, /m/09x0r
awpiDIIDMf4,30.0,40.0, /m/04rlf
b3PiycdE7Eo,70.0,80.0, /m/04rlf
b4TNdsnx6B8,30.0,40.0, /m/0jbk
b8aE9J1aWVU,22.0,32.0," /m/04rlf,/m/09x0r"
b9yTPiXNv5Y,80.0,90.0," /m/09x0r,/t/dd00125"
bFyBZRXUy10,5.0,15.0, /m/09x0r
bJB6gROK-VU,30.0,40.0, /m/09x0r
bL4VQgIkFAU,30.0,40.0, /m/04rlf
bMObTyRVMUk,390.0,400.0, /m/09x0r
bNRKJv2Ht5s,30.0,40.0, /m/04rlf
bNpj8wBsy-E,150.0,160.0," /m/04rlf,/m/06by7"
bO8ZkGoljII,90.0,100.0," /m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y,/m/0g12c5"
bRM-APyhxn0,110.0,120.0, /m/09x0r
bYdlZOsrf60,450.0,460.0," /m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr"
baqpqXNnMpQ,570.0,580.0, /m/04rlf
bb8-K4mtPoM,30.0,40.0," /m/04rlf,/t/dd00125"
bbOF62XKQnM,30.0,40.0," /m/015p6,/m/09ddx,/m/09x0r,/m/0jbk,/t/dd00128"
bhtJBFPt3Gc,30.0,40.0," /m/02lkt,/m/04rlf,/m/07s72n"
bjM9i0ZY5Y8,30.0,40.0, /m/04rlf
boDZMvktvNs,340.0,350.0," /m/02hnl,/m/04rlf,/m/04szw"
bx02nkmbeE8,40.0,50.0," /m/07yv9,/m/0k4j"
bzFjNgSDzLM,120.0,130.0," /m/01kcd,/m/07c6l,/m/07gql"
bzU9CEOpDiA,210.0,220.0," /m/09x0r,/t/dd00125"
c0J9ruEtR_c,30.0,40.0," /m/04rlf,/m/09x0r"
cA2GFWNIB8o,30.0,40.0, /m/01c194
cBAdxM2K9c4,30.0,40.0," /m/07jdr,/m/07yv9,/t/dd00129"
cGgskft5GyI,540.0,550.0," /m/015lz1,/m/04rlf"
cHEMsiKNkBQ,30.0,40.0, /m/09x0r
cOaUQ00Qp9M,100.0,110.0," /m/02mk9,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00129"
cS2w1DqKYAk,30.0,40.0," /m/016cjb,/m/04rlf,/m/0gywn"
cT3NXlaO6Gk,170.0,180.0, /m/09x0r
cdc6YKL959U,30.0,40.0," /m/026t6,/m/02v2lh,/m/04rlf,/m/04szw"
ckEL8yPID84,30.0,40.0," /m/016cjb,/m/04rlf"
ckKAh4n7nmA,30.0,40.0," /m/09x0r,/t/dd00129"
cn7NmhGx3Sk,25.0,35.0, /m/09x0r
cp1TxsvHURQ,30.0,40.0," /m/01c194,/m/04rlf"
cpru43kW6x0,30.0,40.0," /m/04rlf,/m/09x0r"
cq520UspMpc,220.0,230.0," /m/05zppz,/m/09x0r"
cuxt11IAd-k,60.0,70.0, /m/06mb1
cvWHO1b_UNE,30.0,40.0," /m/02lkt,/m/04rlf,/m/07s72n"
cyyP7maGrYM,330.0,340.0," /m/04zjc,/m/09x0r"
d1lgPhD3TqA,11.0,21.0, /m/09x0r
d8p-4l3kwjQ,130.0,140.0," /m/0342h,/m/042v_gx,/m/04szw,/m/0fx80y"
dASQZJy2A08,30.0,40.0," /m/04rlf,/m/09x0r"
dCdMV-MTh4s,18.0,28.0, /m/07swgks
dCzNyX2WvvQ,60.0,70.0, /m/09x0r
dJjCi223vgc,30.0,40.0," /m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
dOwag9DwXTk,30.0,40.0, /m/04rlf
dPInZnMCkwk,110.0,120.0," /m/04rlf,/m/07brj"
dQnGPGJCW2Y,30.0,40.0," /m/04rlf,/m/05fw6t"
dScBD5TgfFQ,30.0,40.0, /m/04rlf
dSlDsIGfta0,270.0,280.0," /m/04rlf,/m/09x0r,/t/dd00125"
dUyKxXFB_IU,450.0,460.0, /m/09x0r
dV_u-rOoQec,540.0,550.0," /m/07k1x,/m/09x0r"
dXBaZHhU48Q,21.0,31.0, /m/09x0r
dXIvX2YQqeE,0.0,10.0, /m/0d31p
dZ6_yxpTx7E,420.0,430.0," /m/03_d0,/m/04rlf"
dZTXjShlFDo,20.0,30.0, /m/01w250
daJNa-JuKG4,30.0,40.0, /m/09x0r
db-D1G1EGKA,30.0,40.0," /m/015lz1,/m/02mscn,/m/03_d0,/m/04rlf"
degPJPTitZU,0.0,10.0," /m/03q5t,/m/05148p4"
diEnFvBD8KE,30.0,40.0," /m/04rlf,/m/09x0r"
dindSK0PeM0,30.0,40.0," /m/01lyv,/m/04rlf,/m/064t9"
dmUqCroegLw,90.0,100.0, /t/dd00125
dmc37naffzs,60.0,70.0, /m/07yv9
dqAMgtMhjxw,260.0,270.0," /m/04rlf,/m/09x0r"
dvUY4gPDyXw,100.0,110.0, /m/0dgbq
dwQ0yGZRj60,30.0,40.0, /m/04rlf
eI5tJOEcKxA,10.0,20.0, /m/09x0r
eJjwl81pFA0,0.0,10.0," /m/042v_gx,/m/04rlf"
eKQwu7UY5tY,170.0,180.0," /m/04rlf,/m/0dl5d"
eO0-VuUkUjg,30.0,40.0," /m/04rlf,/m/05rwpb"
